full_date,year,month,quarter,warehouse_name,city,region,product_name,category,units_sold,revenue,co2_kg,energy_kwh,waste_kg
2025-12-09,2025,12,4,Portland DC,Portland,West,Bamboo Cutting Board,Kitchen,31,646.66,6.4203,129.992,5.44
2025-12-09,2025,12,4,Portland DC,Portland,West,Compostable Packaging,Packaging,100,2912.0,13.4751,129.992,16.95
2025-12-09,2025,12,4,Portland DC,Portland,West,Organic Cotton T-Shirt,Apparel,102,10887.48,32.8019,129.992,15.62
2025-12-09,2025,12,4,Portland DC,Portland,West,Recycled Plastic Bottle,Beverage,147,13391.7,2.8407,129.992,10.07
2025-12-09,2025,12,4,Portland DC,Portland,West,Solar Phone Charger,Electronics,73,7325.55,60.01,129.992,7.01
2025-12-09,2025,12,4,Seattle Hub,Seattle,West,Bamboo Cutting Board,Kitchen,112,9237.76,0.0,154.212,0.0
2025-12-09,2025,12,4,Seattle Hub,Seattle,West,Compostable Packaging,Packaging,19,2273.35,4.3995,154.212,6.17
2025-12-09,2025,12,4,Seattle Hub,Seattle,West,Organic Cotton T-Shirt,Apparel,106,1666.32,32.7527,154.212,13.49
2025-12-09,2025,12,4,Seattle Hub,Seattle,West,Recycled Plastic Bottle,Beverage,163,12141.87,2.9676,154.212,17.68
2025-12-09,2025,12,4,Seattle Hub,Seattle,West,Solar Phone Charger,Electronics,187,12276.55,0.0,154.212,0.0
2025-12-10,2025,12,4,Atlanta South,Atlanta,South,Bamboo Cutting Board,Kitchen,94,8100.92,1.3546,122.696,1.02
2025-12-10,2025,12,4,Atlanta South,Atlanta,South,Compostable Packaging,Packaging,113,10884.16,11.7017,122.696,12.61
2025-12-10,2025,12,4,Atlanta South,Atlanta,South,Organic Cotton T-Shirt,Apparel,199,8033.63,27.7109,122.696,10.32
2025-12-10,2025,12,4,Atlanta South,Atlanta,South,Recycled Plastic Bottle,Beverage,54,4591.62,3.4116,122.696,9.6
2025-12-10,2025,12,4,Atlanta South,Atlanta,South,Solar Phone Charger,Electronics,128,4943.36,172.2473,122.696,18.18
2025-12-10,2025,12,4,Chicago Center,Chicago,Midwest,Bamboo Cutting Board,Kitchen,191,4142.79,9.1007,135.702,8.62
2025-12-10,2025,12,4,Chicago Center,Chicago,Midwest,Compostable Packaging,Packaging,183,22144.83,11.2415,135.702,16.76
2025-12-10,2025,12,4,Chicago Center,Chicago,Midwest,Organic Cotton T-Shirt,Apparel,125,6405.0,26.3839,135.702,12.14
2025-12-10,2025,12,4,Chicago Center,Chicago,Midwest,Recycled Plastic Bottle,Beverage,86,987.28,4.156,135.702,16.19
2025-12-10,2025,12,4,Chicago Center,Chicago,Midwest,Solar Phone Charger,Electronics,97,9599.12,155.476,135.702,18.58
2025-12-10,2025,12,4,Portland DC,Portland,West,Bamboo Cutting Board,Kitchen,62,4994.72,12.4948,110.378,8.92
2025-12-10,2025,12,4,Portland DC,Portland,West,Compostable Packaging,Packaging,122,13382.18,7.6949,110.378,8.28
2025-12-10,2025,12,4,Portland DC,Portland,West,Organic Cotton T-Shirt,Apparel,196,5005.84,39.5565,110.378,15.81
2025-12-10,2025,12,4,Portland DC,Portland,West,Recycled Plastic Bottle,Beverage,89,4871.86,6.2186,110.378,19.1
2025-12-10,2025,12,4,Portland DC,Portland,West,Solar Phone Charger,Electronics,99,7329.96,142.8977,110.378,18.69
2025-12-10,2025,12,4,Seattle Hub,Seattle,West,Bamboo Cutting Board,Kitchen,16,1200.0,7.3616,128.468,6.25
2025-12-10,2025,12,4,Seattle Hub,Seattle,West,Compostable Packaging,Packaging,31,676.73,11.0006,128.468,16.77
2025-12-10,2025,12,4,Seattle Hub,Seattle,West,Organic Cotton T-Shirt,Apparel,183,16534.05,9.0347,128.468,3.37
2025-12-10,2025,12,4,Seattle Hub,Seattle,West,Recycled Plastic Bottle,Beverage,138,3706.68,2.9533,128.468,11.38
2025-12-10,2025,12,4,Seattle Hub,Seattle,West,Solar Phone Charger,Electronics,85,5552.2,0.0,128.468,0.0
2025-12-11,2025,12,4,Atlanta South,Atlanta,South,Bamboo Cutting Board,Kitchen,182,19541.34,10.7783,145.158,8.02
2025-12-11,2025,12,4,Atlanta South,Atlanta,South,Compostable Packaging,Packaging,161,2783.69,7.6937,145.158,11.82
2025-12-11,2025,12,4,Atlanta South,Atlanta,South,Organic Cotton T-Shirt,Apparel,100,12760.0,31.113,145.158,14.14
2025-12-11,2025,12,4,Atlanta South,Atlanta,South,Recycled Plastic Bottle,Beverage,168,5043.36,0.7611,145.158,2.45
2025-12-11,2025,12,4,Atlanta South,Atlanta,South,Solar Phone Charger,Electronics,86,11886.06,26.3187,145.158,3.39
2025-12-11,2025,12,4,Chicago Center,Chicago,Midwest,Bamboo Cutting Board,Kitchen,173,8726.12,18.4764,49.786,17.03
2025-12-11,2025,12,4,Chicago Center,Chicago,Midwest,Compostable Packaging,Packaging,160,3449.6,2.8632,49.786,3.26
2025-12-11,2025,12,4,Chicago Center,Chicago,Midwest,Organic Cotton T-Shirt,Apparel,39,1678.56,2.4557,49.786,0.98
2025-12-11,2025,12,4,Chicago Center,Chicago,Midwest,Recycled Plastic Bottle,Beverage,135,11005.2,1.8926,49.786,6.35
2025-12-11,2025,12,4,Chicago Center,Chicago,Midwest,Solar Phone Charger,Electronics,109,10206.76,96.2275,49.786,13.33
2025-12-11,2025,12,4,Portland DC,Portland,West,Bamboo Cutting Board,Kitchen,26,2306.72,16.6411,133.77,12.75
2025-12-11,2025,12,4,Portland DC,Portland,West,Compostable Packaging,Packaging,93,3122.94,14.24,133.77,17.66
2025-12-11,2025,12,4,Portland DC,Portland,West,Organic Cotton T-Shirt,Apparel,190,6868.5,35.6806,133.77,14.18
2025-12-11,2025,12,4,Portland DC,Portland,West,Recycled Plastic Bottle,Beverage,81,9241.29,1.0978,133.77,3.16
2025-12-11,2025,12,4,Portland DC,Portland,West,Solar Phone Charger,Electronics,147,4720.17,94.7269,133.77,12.66
2025-12-11,2025,12,4,Seattle Hub,Seattle,West,Bamboo Cutting Board,Kitchen,198,18621.9,8.2705,144.894,5.77
2025-12-11,2025,12,4,Seattle Hub,Seattle,West,Compostable Packaging,Packaging,119,7304.22,2.3737,144.894,2.87
2025-12-11,2025,12,4,Seattle Hub,Seattle,West,Organic Cotton T-Shirt,Apparel,57,5578.59,36.0984,144.894,16.98
2025-12-11,2025,12,4,Seattle Hub,Seattle,West,Recycled Plastic Bottle,Beverage,120,7483.2,4.6472,144.894,15.38
2025-12-11,2025,12,4,Seattle Hub,Seattle,West,Solar Phone Charger,Electronics,60,4211.4,144.183,144.894,16.53
2025-12-12,2025,12,4,Atlanta South,Atlanta,South,Bamboo Cutting Board,Kitchen,114,11887.92,3.9244,21.482,3.1
2025-12-12,2025,12,4,Atlanta South,Atlanta,South,Compostable Packaging,Packaging,123,9330.78,7.2498,21.482,8.96
2025-12-12,2025,12,4,Atlanta South,Atlanta,South,Organic Cotton T-Shirt,Apparel,108,15634.08,36.9159,21.482,15.12
2025-12-12,2025,12,4,Atlanta South,Atlanta,South,Recycled Plastic Bottle,Beverage,139,13858.3,0.2792,21.482,1.07
2025-12-12,2025,12,4,Atlanta South,Atlanta,South,Solar Phone Charger,Electronics,116,12524.52,91.8095,21.482,10.08
2025-12-12,2025,12,4,Chicago Center,Chicago,Midwest,Bamboo Cutting Board,Kitchen,125,11851.25,21.7745,90.158,15.55
2025-12-12,2025,12,4,Chicago Center,Chicago,Midwest,Compostable Packaging,Packaging,134,3323.2,12.2,90.158,18.49
2025-12-12,2025,12,4,Chicago Center,Chicago,Midwest,Organic Cotton T-Shirt,Apparel,135,6328.8,2.9515,90.158,1.08
2025-12-12,2025,12,4,Chicago Center,Chicago,Midwest,Recycled Plastic Bottle,Beverage,57,2884.77,3.2924,90.158,10.24
2025-12-12,2025,12,4,Chicago Center,Chicago,Midwest,Solar Phone Charger,Electronics,101,14445.02,163.9026,90.158,17.67
2025-12-12,2025,12,4,Portland DC,Portland,West,Bamboo Cutting Board,Kitchen,147,15515.85,12.8834,102.544,12.31
2025-12-12,2025,12,4,Portland DC,Portland,West,Compostable Packaging,Packaging,54,4614.84,9.7756,102.544,11.82
2025-12-12,2025,12,4,Portland DC,Portland,West,Organic Cotton T-Shirt,Apparel,157,9520.48,8.9954,102.544,3.23
2025-12-12,2025,12,4,Portland DC,Portland,West,Recycled Plastic Bottle,Beverage,57,4307.49,0.6235,102.544,1.83
2025-12-12,2025,12,4,Portland DC,Portland,West,Solar Phone Charger,Electronics,175,24491.25,102.5463,102.544,13.35
2025-12-12,2025,12,4,Seattle Hub,Seattle,West,Bamboo Cutting Board,Kitchen,56,3311.28,14.09,40.808,10.26
2025-12-12,2025,12,4,Seattle Hub,Seattle,West,Compostable Packaging,Packaging,117,10703.16,10.9006,40.808,13.29
2025-12-12,2025,12,4,Seattle Hub,Seattle,West,Organic Cotton T-Shirt,Apparel,44,2218.04,26.6674,40.808,9.17
2025-12-12,2025,12,4,Seattle Hub,Seattle,West,Recycled Plastic Bottle,Beverage,71,3498.88,0.0,40.808,0.0
2025-12-12,2025,12,4,Seattle Hub,Seattle,West,Solar Phone Charger,Electronics,46,3637.22,91.7664,40.808,10.74
2025-12-13,2025,12,4,Atlanta South,Atlanta,South,Bamboo Cutting Board,Kitchen,40,4698.8,22.6126,122.48,16.78
2025-12-13,2025,12,4,Atlanta South,Atlanta,South,Compostable Packaging,Packaging,198,17869.5,6.7053,122.48,9.84
2025-12-13,2025,12,4,Atlanta South,Atlanta,South,Organic Cotton T-Shirt,Apparel,99,12871.98,19.1084,122.48,6.93
2025-12-13,2025,12,4,Atlanta South,Atlanta,South,Recycled Plastic Bottle,Beverage,32,2197.44,3.4072,122.48,10.12
2025-12-13,2025,12,4,Atlanta South,Atlanta,South,Solar Phone Charger,Electronics,70,2480.1,80.2831,122.48,8.62
2025-12-13,2025,12,4,Chicago Center,Chicago,Midwest,Bamboo Cutting Board,Kitchen,177,20169.15,22.1788,99.214,17.89
2025-12-13,2025,12,4,Chicago Center,Chicago,Midwest,Compostable Packaging,Packaging,18,1263.78,11.7435,99.214,17.82
2025-12-13,2025,12,4,Chicago Center,Chicago,Midwest,Organic Cotton T-Shirt,Apparel,122,10274.84,15.5107,99.214,6.12
2025-12-13,2025,12,4,Chicago Center,Chicago,Midwest,Recycled Plastic Bottle,Beverage,118,2342.3,3.4462,99.214,12.42
2025-12-13,2025,12,4,Chicago Center,Chicago,Midwest,Solar Phone Charger,Electronics,86,11339.1,91.4849,99.214,13.24
2025-12-13,2025,12,4,Portland DC,Portland,West,Bamboo Cutting Board,Kitchen,78,9156.42,2.9625,39.652,2.47
2025-12-13,2025,12,4,Portland DC,Portland,West,Compostable Packaging,Packaging,20,2304.0,6.1192,39.652,8.11
2025-12-13,2025,12,4,Portland DC,Portland,West,Organic Cotton T-Shirt,Apparel,136,11520.56,48.0194,39.652,17.14
2025-12-13,2025,12,4,Portland DC,Portland,West,Recycled Plastic Bottle,Beverage,38,3345.52,5.4076,39.652,17.54
2025-12-13,2025,12,4,Portland DC,Portland,West,Solar Phone Charger,Electronics,103,8610.8,9.017,39.652,0.94
2025-12-13,2025,12,4,Seattle Hub,Seattle,West,Bamboo Cutting Board,Kitchen,80,3008.0,19.5047,157.46,17.36
2025-12-13,2025,12,4,Seattle Hub,Seattle,West,Compostable Packaging,Packaging,127,11051.54,13.3165,157.46,16.64
2025-12-13,2025,12,4,Seattle Hub,Seattle,West,Organic Cotton T-Shirt,Apparel,31,2696.38,2.871,157.46,0.97
2025-12-13,2025,12,4,Seattle Hub,Seattle,West,Recycled Plastic Bottle,Beverage,66,3125.1,0.7796,157.46,3.24
2025-12-13,2025,12,4,Seattle Hub,Seattle,West,Solar Phone Charger,Electronics,83,2439.37,126.3572,157.46,14.7
2025-12-14,2025,12,4,Atlanta South,Atlanta,South,Bamboo Cutting Board,Kitchen,73,8424.93,8.4013,143.418,7.26
2025-12-14,2025,12,4,Atlanta South,Atlanta,South,Compostable Packaging,Packaging,46,4081.58,5.2693,143.418,6.45
2025-12-14,2025,12,4,Atlanta South,Atlanta,South,Organic Cotton T-Shirt,Apparel,43,1771.6,19.5438,143.418,7.66
2025-12-14,2025,12,4,Atlanta South,Atlanta,South,Recycled Plastic Bottle,Beverage,192,9926.4,4.9837,143.418,17.91
2025-12-14,2025,12,4,Atlanta South,Atlanta,South,Solar Phone Charger,Electronics,183,11335.02,20.099,143.418,2.03
2025-12-14,2025,12,4,Chicago Center,Chicago,Midwest,Bamboo Cutting Board,Kitchen,115,15895.3,10.5368,130.804,8.26
2025-12-14,2025,12,4,Chicago Center,Chicago,Midwest,Compostable Packaging,Packaging,42,4481.82,16.4665,130.804,18.0
2025-12-14,2025,12,4,Chicago Center,Chicago,Midwest,Organic Cotton T-Shirt,Apparel,183,22545.6,3.9017,130.804,1.6
2025-12-14,2025,12,4,Chicago Center,Chicago,Midwest,Recycled Plastic Bottle,Beverage,44,6362.4,4.2489,130.804,12.25
2025-12-14,2025,12,4,Chicago Center,Chicago,Midwest,Solar Phone Charger,Electronics,80,10457.6,140.9986,130.804,18.8
2025-12-14,2025,12,4,Portland DC,Portland,West,Bamboo Cutting Board,Kitchen,190,9011.7,0.0,52.762,0.0
2025-12-14,2025,12,4,Portland DC,Portland,West,Compostable Packaging,Packaging,141,20853.9,14.8306,52.762,16.13
2025-12-14,2025,12,4,Portland DC,Portland,West,Organic Cotton T-Shirt,Apparel,146,6680.96,23.7368,52.762,11.22
2025-12-14,2025,12,4,Portland DC,Portland,West,Recycled Plastic Bottle,Beverage,147,4323.27,5.1137,52.762,18.12
2025-12-14,2025,12,4,Portland DC,Portland,West,Solar Phone Charger,Electronics,156,6826.56,144.9128,52.762,15.18
2025-12-14,2025,12,4,Seattle Hub,Seattle,West,Bamboo Cutting Board,Kitchen,52,4905.68,1.3486,126.606,1.01
2025-12-14,2025,12,4,Seattle Hub,Seattle,West,Compostable Packaging,Packaging,25,2191.5,6.1237,126.606,8.05
2025-12-14,2025,12,4,Seattle Hub,Seattle,West,Organic Cotton T-Shirt,Apparel,99,12855.15,22.653,126.606,10.18
2025-12-14,2025,12,4,Seattle Hub,Seattle,West,Recycled Plastic Bottle,Beverage,166,16060.5,5.433,126.606,15.74
2025-12-14,2025,12,4,Seattle Hub,Seattle,West,Solar Phone Charger,Electronics,62,7623.52,0.0,126.606,0.0
2025-12-15,2025,12,4,Atlanta South,Atlanta,South,Bamboo Cutting Board,Kitchen,134,15986.2,15.0201,102.276,15.55
2025-12-15,2025,12,4,Atlanta South,Atlanta,South,Compostable Packaging,Packaging,21,408.24,0.4367,102.276,0.67
2025-12-15,2025,12,4,Atlanta South,Atlanta,South,Organic Cotton T-Shirt,Apparel,82,4425.54,35.6771,102.276,15.54
2025-12-15,2025,12,4,Atlanta South,Atlanta,South,Recycled Plastic Bottle,Beverage,157,3758.58,1.5927,102.276,5.85
2025-12-15,2025,12,4,Atlanta South,Atlanta,South,Solar Phone Charger,Electronics,184,21257.52,162.6545,102.276,16.8
2025-12-15,2025,12,4,Chicago Center,Chicago,Midwest,Bamboo Cutting Board,Kitchen,111,4061.49,19.2989,99.822,14.52
2025-12-15,2025,12,4,Chicago Center,Chicago,Midwest,Compostable Packaging,Packaging,136,5975.84,5.1248,99.822,5.97
2025-12-15,2025,12,4,Chicago Center,Chicago,Midwest,Organic Cotton T-Shirt,Apparel,188,10704.72,41.4655,99.822,16.24
2025-12-15,2025,12,4,Chicago Center,Chicago,Midwest,Recycled Plastic Bottle,Beverage,26,3129.62,2.1893,99.822,6.1
2025-12-15,2025,12,4,Chicago Center,Chicago,Midwest,Solar Phone Charger,Electronics,119,14827.4,97.7806,99.822,9.61
2025-12-15,2025,12,4,Portland DC,Portland,West,Bamboo Cutting Board,Kitchen,10,1309.9,9.5841,58.29,7.06
2025-12-15,2025,12,4,Portland DC,Portland,West,Compostable Packaging,Packaging,127,12325.35,15.4758,58.29,17.38
2025-12-15,2025,12,4,Portland DC,Portland,West,Organic Cotton T-Shirt,Apparel,104,7376.72,33.8594,58.29,13.37
2025-12-15,2025,12,4,Portland DC,Portland,West,Recycled Plastic Bottle,Beverage,134,7029.64,5.4209,58.29,15.38
2025-12-15,2025,12,4,Portland DC,Portland,West,Solar Phone Charger,Electronics,197,3646.47,32.5348,58.29,4.72
2025-12-15,2025,12,4,Seattle Hub,Seattle,West,Bamboo Cutting Board,Kitchen,172,20677.84,7.1684,34.452,5.77
2025-12-15,2025,12,4,Seattle Hub,Seattle,West,Compostable Packaging,Packaging,81,8564.13,6.2254,34.452,7.96
2025-12-15,2025,12,4,Seattle Hub,Seattle,West,Organic Cotton T-Shirt,Apparel,78,7490.34,32.2889,34.452,15.86
2025-12-15,2025,12,4,Seattle Hub,Seattle,West,Recycled Plastic Bottle,Beverage,106,7477.24,5.4572,34.452,15.4
2025-12-15,2025,12,4,Seattle Hub,Seattle,West,Solar Phone Charger,Electronics,33,2092.53,16.1112,34.452,1.66
2025-12-16,2025,12,4,Atlanta South,Atlanta,South,Bamboo Cutting Board,Kitchen,123,781.05,4.5484,143.484,3.43
2025-12-16,2025,12,4,Atlanta South,Atlanta,South,Compostable Packaging,Packaging,40,5931.2,11.1895,143.484,12.79
2025-12-16,2025,12,4,Atlanta South,Atlanta,South,Organic Cotton T-Shirt,Apparel,29,702.96,39.6499,143.484,14.46
2025-12-16,2025,12,4,Atlanta South,Atlanta,South,Recycled Plastic Bottle,Beverage,67,5381.44,5.3752,143.484,18.83
2025-12-16,2025,12,4,Atlanta South,Atlanta,South,Solar Phone Charger,Electronics,188,10306.16,195.2369,143.484,19.19
2025-12-16,2025,12,4,Chicago Center,Chicago,Midwest,Bamboo Cutting Board,Kitchen,69,4639.56,20.5175,130.972,18.0
2025-12-16,2025,12,4,Chicago Center,Chicago,Midwest,Compostable Packaging,Packaging,10,359.5,8.1082,130.972,12.03
2025-12-16,2025,12,4,Chicago Center,Chicago,Midwest,Organic Cotton T-Shirt,Apparel,111,10623.81,28.5438,130.972,13.78
2025-12-16,2025,12,4,Chicago Center,Chicago,Midwest,Recycled Plastic Bottle,Beverage,195,20751.9,0.3066,130.972,0.98
2025-12-16,2025,12,4,Chicago Center,Chicago,Midwest,Solar Phone Charger,Electronics,33,3532.32,8.938,130.972,1.11
2025-12-16,2025,12,4,Portland DC,Portland,West,Bamboo Cutting Board,Kitchen,102,4213.62,23.2238,76.818,16.98
2025-12-16,2025,12,4,Portland DC,Portland,West,Compostable Packaging,Packaging,176,5104.0,1.4176,76.818,2.01
2025-12-16,2025,12,4,Portland DC,Portland,West,Organic Cotton T-Shirt,Apparel,176,8583.52,21.0646,76.818,9.09
2025-12-16,2025,12,4,Portland DC,Portland,West,Recycled Plastic Bottle,Beverage,80,1482.4,6.8432,76.818,19.06
2025-12-16,2025,12,4,Portland DC,Portland,West,Solar Phone Charger,Electronics,105,10641.75,36.4295,76.818,5.08
2025-12-16,2025,12,4,Seattle Hub,Seattle,West,Bamboo Cutting Board,Kitchen,10,1488.2,7.3971,55.222,5.53
2025-12-16,2025,12,4,Seattle Hub,Seattle,West,Compostable Packaging,Packaging,186,25455.96,4.2813,55.222,5.04
2025-12-16,2025,12,4,Seattle Hub,Seattle,West,Organic Cotton T-Shirt,Apparel,127,934.72,27.3377,55.222,11.35
2025-12-16,2025,12,4,Seattle Hub,Seattle,West,Recycled Plastic Bottle,Beverage,50,3449.5,5.5081,55.222,17.99
2025-12-16,2025,12,4,Seattle Hub,Seattle,West,Solar Phone Charger,Electronics,119,4086.46,36.4489,55.222,4.93
2025-12-17,2025,12,4,Atlanta South,Atlanta,South,Bamboo Cutting Board,Kitchen,108,6044.76,12.5151,35.868,12.37
2025-12-17,2025,12,4,Atlanta South,Atlanta,South,Compostable Packaging,Packaging,45,1841.85,11.6445,35.868,14.94
2025-12-17,2025,12,4,Atlanta South,Atlanta,South,Organic Cotton T-Shirt,Apparel,35,885.5,18.5939,35.868,8.74
2025-12-17,2025,12,4,Atlanta South,Atlanta,South,Recycled Plastic Bottle,Beverage,41,3710.09,1.7442,35.868,6.22
2025-12-17,2025,12,4,Atlanta South,Atlanta,South,Solar Phone Charger,Electronics,119,6021.4,185.0484,35.868,18.45
2025-12-17,2025,12,4,Chicago Center,Chicago,Midwest,Bamboo Cutting Board,Kitchen,48,6642.24,20.0816,112.556,15.43
2025-12-17,2025,12,4,Chicago Center,Chicago,Midwest,Compostable Packaging,Packaging,65,1142.05,1.5452,112.556,1.92
2025-12-17,2025,12,4,Chicago Center,Chicago,Midwest,Organic Cotton T-Shirt,Apparel,122,6822.24,8.4553,112.556,3.39
2025-12-17,2025,12,4,Chicago Center,Chicago,Midwest,Recycled Plastic Bottle,Beverage,64,6148.48,1.1809,112.556,4.01
2025-12-17,2025,12,4,Chicago Center,Chicago,Midwest,Solar Phone Charger,Electronics,167,17459.85,168.1328,112.556,17.45
2025-12-17,2025,12,4,Portland DC,Portland,West,Bamboo Cutting Board,Kitchen,183,4704.93,27.7218,42.03,19.74
2025-12-17,2025,12,4,Portland DC,Portland,West,Compostable Packaging,Packaging,166,16475.5,4.8527,42.03,7.16
2025-12-17,2025,12,4,Portland DC,Portland,West,Organic Cotton T-Shirt,Apparel,45,2722.05,23.7338,42.03,11.43
2025-12-17,2025,12,4,Portland DC,Portland,West,Recycled Plastic Bottle,Beverage,44,4313.32,1.6684,42.03,4.99
2025-12-17,2025,12,4,Portland DC,Portland,West,Solar Phone Charger,Electronics,145,12568.6,123.7245,42.03,13.65
2025-12-17,2025,12,4,Seattle Hub,Seattle,West,Bamboo Cutting Board,Kitchen,108,1938.6,20.4216,92.036,18.27
2025-12-17,2025,12,4,Seattle Hub,Seattle,West,Compostable Packaging,Packaging,104,13804.96,8.6883,92.036,9.18
2025-12-17,2025,12,4,Seattle Hub,Seattle,West,Organic Cotton T-Shirt,Apparel,118,12464.34,49.3324,92.036,17.63
2025-12-17,2025,12,4,Seattle Hub,Seattle,West,Recycled Plastic Bottle,Beverage,132,2015.64,2.961,92.036,10.65
2025-12-17,2025,12,4,Seattle Hub,Seattle,West,Solar Phone Charger,Electronics,36,718.56,39.3519,92.036,5.0
2025-12-18,2025,12,4,Atlanta South,Atlanta,South,Bamboo Cutting Board,Kitchen,130,18642.0,21.3383,40.562,17.83
2025-12-18,2025,12,4,Atlanta South,Atlanta,South,Compostable Packaging,Packaging,27,189.0,10.6748,40.562,15.01
2025-12-18,2025,12,4,Atlanta South,Atlanta,South,Organic Cotton T-Shirt,Apparel,155,10234.65,21.5634,40.562,8.82
2025-12-18,2025,12,4,Atlanta South,Atlanta,South,Recycled Plastic Bottle,Beverage,149,15500.47,5.9975,40.562,18.4
2025-12-18,2025,12,4,Atlanta South,Atlanta,South,Solar Phone Charger,Electronics,28,207.76,53.8066,40.562,5.93
2025-12-18,2025,12,4,Chicago Center,Chicago,Midwest,Bamboo Cutting Board,Kitchen,145,19411.15,10.8477,38.862,10.42
2025-12-18,2025,12,4,Chicago Center,Chicago,Midwest,Compostable Packaging,Packaging,91,2196.74,12.5415,38.862,16.54
2025-12-18,2025,12,4,Chicago Center,Chicago,Midwest,Organic Cotton T-Shirt,Apparel,38,1518.48,42.4999,38.862,18.81
2025-12-18,2025,12,4,Chicago Center,Chicago,Midwest,Recycled Plastic Bottle,Beverage,173,15763.76,1.3726,38.862,5.02
2025-12-18,2025,12,4,Chicago Center,Chicago,Midwest,Solar Phone Charger,Electronics,13,1925.3,154.1987,38.862,17.87
2025-12-18,2025,12,4,Portland DC,Portland,West,Bamboo Cutting Board,Kitchen,110,5263.5,23.2156,54.114,17.71
2025-12-18,2025,12,4,Portland DC,Portland,West,Compostable Packaging,Packaging,71,5449.96,4.8619,54.114,6.11
2025-12-18,2025,12,4,Portland DC,Portland,West,Organic Cotton T-Shirt,Apparel,62,4964.34,30.4809,54.114,10.41
2025-12-18,2025,12,4,Portland DC,Portland,West,Recycled Plastic Bottle,Beverage,140,4529.0,5.412,54.114,15.27
2025-12-18,2025,12,4,Portland DC,Portland,West,Solar Phone Charger,Electronics,23,2728.95,138.8852,54.114,17.65
2025-12-18,2025,12,4,Seattle Hub,Seattle,West,Bamboo Cutting Board,Kitchen,194,18061.4,16.0637,102.71,13.64
2025-12-18,2025,12,4,Seattle Hub,Seattle,West,Compostable Packaging,Packaging,178,23494.22,6.6332,102.71,10.12
2025-12-18,2025,12,4,Seattle Hub,Seattle,West,Organic Cotton T-Shirt,Apparel,175,3013.5,40.3109,102.71,14.8
2025-12-18,2025,12,4,Seattle Hub,Seattle,West,Recycled Plastic Bottle,Beverage,151,13913.14,0.0,102.71,0.0
2025-12-18,2025,12,4,Seattle Hub,Seattle,West,Solar Phone Charger,Electronics,186,1653.54,113.0669,102.71,14.59
2025-12-19,2025,12,4,Atlanta South,Atlanta,South,Bamboo Cutting Board,Kitchen,39,2758.86,23.2053,104.914,16.88
2025-12-19,2025,12,4,Atlanta South,Atlanta,South,Compostable Packaging,Packaging,180,20259.0,6.9529,104.914,8.48
2025-12-19,2025,12,4,Atlanta South,Atlanta,South,Organic Cotton T-Shirt,Apparel,71,951.4,19.107,104.914,8.78
2025-12-19,2025,12,4,Atlanta South,Atlanta,South,Recycled Plastic Bottle,Beverage,32,4450.24,2.095,104.914,7.28
2025-12-19,2025,12,4,Atlanta South,Atlanta,South,Solar Phone Charger,Electronics,165,2141.7,8.1736,104.914,1.06
2025-12-19,2025,12,4,Chicago Center,Chicago,Midwest,Bamboo Cutting Board,Kitchen,176,18260.0,12.6999,134.982,10.06
2025-12-19,2025,12,4,Chicago Center,Chicago,Midwest,Compostable Packaging,Packaging,121,13411.64,11.9238,134.982,15.4
2025-12-19,2025,12,4,Chicago Center,Chicago,Midwest,Organic Cotton T-Shirt,Apparel,49,4056.22,11.9314,134.982,5.08
2025-12-19,2025,12,4,Chicago Center,Chicago,Midwest,Recycled Plastic Bottle,Beverage,110,9903.3,6.0064,134.982,17.62
2025-12-19,2025,12,4,Chicago Center,Chicago,Midwest,Solar Phone Charger,Electronics,26,1299.22,47.2277,134.982,6.26
2025-12-19,2025,12,4,Portland DC,Portland,West,Bamboo Cutting Board,Kitchen,49,2216.27,2.6935,109.268,2.23
2025-12-19,2025,12,4,Portland DC,Portland,West,Compostable Packaging,Packaging,62,9069.36,1.0838,109.268,1.26
2025-12-19,2025,12,4,Portland DC,Portland,West,Organic Cotton T-Shirt,Apparel,112,1898.4,10.5173,109.268,4.79
2025-12-19,2025,12,4,Portland DC,Portland,West,Recycled Plastic Bottle,Beverage,147,12195.12,1.2434,109.268,4.15
2025-12-19,2025,12,4,Portland DC,Portland,West,Solar Phone Charger,Electronics,89,1464.94,75.9611,109.268,8.97
2025-12-19,2025,12,4,Seattle Hub,Seattle,West,Bamboo Cutting Board,Kitchen,111,8709.06,3.1942,92.33,2.46
2025-12-19,2025,12,4,Seattle Hub,Seattle,West,Compostable Packaging,Packaging,116,7704.72,9.149,92.33,12.73
2025-12-19,2025,12,4,Seattle Hub,Seattle,West,Organic Cotton T-Shirt,Apparel,65,700.05,17.2724,92.33,7.04
2025-12-19,2025,12,4,Seattle Hub,Seattle,West,Recycled Plastic Bottle,Beverage,25,3564.0,0.6258,92.33,1.94
2025-12-19,2025,12,4,Seattle Hub,Seattle,West,Solar Phone Charger,Electronics,170,18416.1,109.7938,92.33,11.38
2025-12-20,2025,12,4,Atlanta South,Atlanta,South,Bamboo Cutting Board,Kitchen,36,4848.12,13.7384,149.13,11.97
2025-12-20,2025,12,4,Atlanta South,Atlanta,South,Compostable Packaging,Packaging,68,7643.88,6.3494,149.13,9.45
2025-12-20,2025,12,4,Atlanta South,Atlanta,South,Organic Cotton T-Shirt,Apparel,155,4526.0,27.9541,149.13,10.34
