trans_date,wh_name,prod_name,category,waste_kg,co2_kg
20251127,Seattle Hub,Organic Cotton T-Shirt,Apparel,9.92,25.0357
20251127,Seattle Hub,Recycled Plastic Bottle,Beverage,3.76,1.0261
20251127,Seattle Hub,Bamboo Cutting Board,Kitchen,19.14,18.9329
20251127,Seattle Hub,Solar Phone Charger,Electronics,16.38,138.953
20251127,Seattle Hub,Compostable Packaging,Packaging,1.96,1.529
20251127,Portland DC,Organic Cotton T-Shirt,Apparel,8.11,
20251127,Portland DC,Recycled Plastic Bottle,Beverage,-11.65,3.6238
20251127,Portland DC,Bamboo Cutting Board,Kitchen,10.5,12.6192
20251127,Portland DC,Solar Phone Charger,Electronics,17.12,133.6667
20251127,Portland DC,Compostable Packaging,Packaging,4.87,3.9483
20251127,Chicago Center,Organic Cotton T-Shirt,Apparel,18.87,42.9813
20251127,Chicago Center,Recycled Plastic Bottle,Beverage,1.5,0.5364
20251127,Chicago Center,Bamboo Cutting Board,Kitchen,2.77,3.5216
20251127,Chicago Center,Solar Phone Charger,Electronics,6.83,68.4219
20251127,Chicago Center,Compostable Packaging,Packaging,3.11,2.8844
20251127,Atlanta South,Organic Cotton T-Shirt,Apparel,12.71,25.5523
20251127,Atlanta South,Recycled Plastic Bottle,Beverage,-5.95,1.6108
20251127,Atlanta South,Bamboo Cutting Board,Kitchen,17.43,24.589
20251127,Atlanta South,Solar Phone Charger,Electronics,13.92,139.412
20251127,Atlanta South,Compostable Packaging,Packaging,12.28,8.6693
20251128,Seattle Hub,Organic Cotton T-Shirt,Apparel,4.48,11.7815
20251128,Seattle Hub,Recycled Plastic Bottle,Beverage,9.2,3.0137
20251128,Seattle Hub,Bamboo Cutting Board,Kitchen,9.84,11.7889
20251128,Seattle Hub,Solar Phone Charger,Electronics,3.93,34.3358
20251128,Seattle Hub,Compostable Packaging,Packaging,6.0,4.4355
20251128,Portland DC,Organic Cotton T-Shirt,Apparel,13.9,30.4111
20251128,Portland DC,Recycled Plastic Bottle,Beverage,9.37,2.9742
20251128,Portland DC,Bamboo Cutting Board,Kitchen,-3.18,4.1983
20251128,Portland DC,Solar Phone Charger,Electronics,-7.99,57.3212
20251128,Portland DC,Compostable Packaging,Packaging,18.73,12.7794
20251128,Chicago Center,Organic Cotton T-Shirt,Apparel,18.8,
20251128,Chicago Center,Recycled Plastic Bottle,Beverage,15.94,4.863
20251128,Chicago Center,Bamboo Cutting Board,Kitchen,2.16,2.218
20251128,Chicago Center,Solar Phone Charger,Electronics,16.4,128.6598
20251128,Chicago Center,Compostable Packaging,Packaging,11.1,8.054
20251128,Atlanta South,Organic Cotton T-Shirt,Apparel,1.37,3.4862
20251128,Atlanta South,Recycled Plastic Bottle,Beverage,8.6,2.0652
20251128,Atlanta South,Bamboo Cutting Board,Kitchen,8.01,9.048
20251128,Atlanta South,Solar Phone Charger,Electronics,13.85,126.5198
20251128,Atlanta South,Compostable Packaging,Packaging,10.09,9.6566
20251129,Seattle Hub,Organic Cotton T-Shirt,Apparel,6.0,12.4577
20251129,Seattle Hub,Recycled Plastic Bottle,Beverage,18.53,4.6358
20251129,Seattle Hub,Bamboo Cutting Board,Kitchen,8.86,9.9296
20251129,Seattle Hub,Solar Phone Charger,Electronics,17.92,163.7233
20251129,Seattle Hub,Compostable Packaging,Packaging,17.57,12.769
20251129,Portland DC,Organic Cotton T-Shirt,Apparel,5.68,16.5117
20251129,Portland DC,Recycled Plastic Bottle,Beverage,17.3,6.1824
20251129,Portland DC,Bamboo Cutting Board,Kitchen,3.38,3.9695
20251129,Portland DC,Solar Phone Charger,Electronics,16.39,117.7582
20251129,Portland DC,Compostable Packaging,Packaging,3.32,2.468
20251129,Chicago Center,Organic Cotton T-Shirt,Apparel,7.38,18.4072
20251129,Chicago Center,Recycled Plastic Bottle,Beverage,12.23,3.8695
20251129,Chicago Center,Bamboo Cutting Board,Kitchen,18.47,21.1284
20251129,Chicago Center,Solar Phone Charger,Electronics,10.11,87.1798
20251129,Chicago Center,Compostable Packaging,Packaging,14.44,11.6765
20251129,Atlanta South,Organic Cotton T-Shirt,Apparel,4.78,9.9771
20251129,Atlanta South,Recycled Plastic Bottle,Beverage,17.09,4.8448
20251129,Atlanta South,Bamboo Cutting Board,Kitchen,2.65,3.7033
20251129,Atlanta South,Solar Phone Charger,Electronics,15.68,114.053
20251129,Atlanta South,Compostable Packaging,Packaging,11.25,10.5528
20251130,Seattle Hub,Organic Cotton T-Shirt,Apparel,4.88,13.4053
20251130,Seattle Hub,Recycled Plastic Bottle,Beverage,3.29,1.079
20251130,Seattle Hub,Bamboo Cutting Board,Kitchen,1.55,1.5669
20251130,Seattle Hub,Solar Phone Charger,Electronics,12.08,88.6405
20251130,Seattle Hub,Compostable Packaging,Packaging,5.28,3.4003
20251130,Portland DC,Organic Cotton T-Shirt,Apparel,15.43,38.1085
20251130,Portland DC,Recycled Plastic Bottle,Beverage,19.0,5.632
20251130,Portland DC,Bamboo Cutting Board,Kitchen,13.07,12.6301
20251130,Portland DC,Solar Phone Charger,Electronics,13.03,115.3701
20251130,Portland DC,Compostable Packaging,Packaging,8.23,6.3828
20251130,Chicago Center,Organic Cotton T-Shirt,Apparel,14.37,32.4482
20251130,Chicago Center,Recycled Plastic Bottle,Beverage,4.93,1.7342
20251130,Chicago Center,Bamboo Cutting Board,Kitchen,7.86,11.1338
20251130,Chicago Center,Solar Phone Charger,Electronics,1.59,12.9327
20251130,Chicago Center,Compostable Packaging,Packaging,12.3,8.1759
20251130,Atlanta South,Organic Cotton T-Shirt,Apparel,13.23,31.8195
20251130,Atlanta South,Recycled Plastic Bottle,Beverage,7.74,2.2516
20251130,Atlanta South,Bamboo Cutting Board,Kitchen,7.57,10.097
20251130,Atlanta South,Solar Phone Charger,Electronics,3.67,26.2845
20251130,Atlanta South,Compostable Packaging,Packaging,18.24,12.7694
20251201,Seattle Hub,Organic Cotton T-Shirt,Apparel,5.19,10.8214
20251201,Seattle Hub,Recycled Plastic Bottle,Beverage,19.74,5.8836
20251201,Seattle Hub,Bamboo Cutting Board,Kitchen,6.52,9.3279
20251201,Seattle Hub,Solar Phone Charger,Electronics,10.25,80.6594
20251201,Seattle Hub,Compostable Packaging,Packaging,3.03,2.5934
20251201,Portland DC,Organic Cotton T-Shirt,Apparel,10.32,25.8225
20251201,Portland DC,Recycled Plastic Bottle,Beverage,16.02,4.7617
20251201,Portland DC,Bamboo Cutting Board,Kitchen,3.64,4.6866
20251201,Portland DC,Solar Phone Charger,Electronics,19.08,144.7664
20251201,Portland DC,Compostable Packaging,Packaging,3.25,2.8273
20251201,Chicago Center,Organic Cotton T-Shirt,Apparel,19.85,51.7835
20251201,Chicago Center,Recycled Plastic Bottle,Beverage,9.23,2.3605
20251201,Chicago Center,Bamboo Cutting Board,Kitchen,18.83,18.4385
20251201,Chicago Center,Solar Phone Charger,Electronics,5.16,52.5795
20251201,Chicago Center,Compostable Packaging,Packaging,11.55,11.0673
20251201,Atlanta South,Organic Cotton T-Shirt,Apparel,15.44,35.6593
20251201,Atlanta South,Recycled Plastic Bottle,Beverage,17.96,5.3857
20251201,Atlanta South,Bamboo Cutting Board,Kitchen,6.26,6.2144
20251201,Atlanta South,Solar Phone Charger,Electronics,1.89,17.4187
20251201,Atlanta South,Compostable Packaging,Packaging,19.58,17.3128
20251202,Seattle Hub,Organic Cotton T-Shirt,Apparel,18.83,55.9567
20251202,Seattle Hub,Recycled Plastic Bottle,Beverage,6.09,1.7605
20251202,Seattle Hub,Bamboo Cutting Board,Kitchen,9.1,10.9745
20251202,Seattle Hub,Solar Phone Charger,Electronics,2.13,17.4764
20251202,Seattle Hub,Compostable Packaging,Packaging,19.83,12.962
20251202,Portland DC,Organic Cotton T-Shirt,Apparel,15.92,42.9799
20251202,Portland DC,Recycled Plastic Bottle,Beverage,2.55,0.727
20251202,Portland DC,Bamboo Cutting Board,Kitchen,4.85,6.691
20251202,Portland DC,Solar Phone Charger,Electronics,9.64,83.091
20251202,Portland DC,Compostable Packaging,Packaging,4.02,2.7122
20251202,Chicago Center,Organic Cotton T-Shirt,Apparel,8.95,21.4936
20251202,Chicago Center,Recycled Plastic Bottle,Beverage,12.29,3.2632
20251202,Chicago Center,Bamboo Cutting Board,Kitchen,9.36,11.4345
20251202,Chicago Center,Solar Phone Charger,Electronics,4.66,40.6907
20251202,Chicago Center,Compostable Packaging,Packaging,1.72,1.5458
20251202,Atlanta South,Organic Cotton T-Shirt,Apparel,4.66,10.3056
20251202,Atlanta South,Recycled Plastic Bottle,Beverage,8.75,2.3647
20251202,Atlanta South,Bamboo Cutting Board,Kitchen,5.84,5.8354
20251202,Atlanta South,Solar Phone Charger,Electronics,8.68,65.3427
20251202,Atlanta South,Compostable Packaging,Packaging,1.55,1.4359
20251203,Seattle Hub,Organic Cotton T-Shirt,Apparel,6.29,13.8292
20251203,Seattle Hub,Recycled Plastic Bottle,Beverage,10.94,3.6546
20251203,Seattle Hub,Bamboo Cutting Board,Kitchen,18.3,22.5777
20251203,Seattle Hub,Solar Phone Charger,Electronics,17.93,134.0286
20251203,Seattle Hub,Compostable Packaging,Packaging,3.32,2.8303
20251203,Portland DC,Organic Cotton T-Shirt,Apparel,-16.59,45.3426
20251203,Portland DC,Recycled Plastic Bottle,Beverage,18.71,5.6118
20251203,Portland DC,Bamboo Cutting Board,Kitchen,13.64,14.815
20251203,Portland DC,Solar Phone Charger,Electronics,18.89,183.5108
20251203,Portland DC,Compostable Packaging,Packaging,11.78,7.6767
20251203,Chicago Center,Organic Cotton T-Shirt,Apparel,14.08,39.0633
20251203,Chicago Center,Recycled Plastic Bottle,Beverage,4.59,1.2069
20251203,Chicago Center,Bamboo Cutting Board,Kitchen,7.72,8.7593
20251203,Chicago Center,Solar Phone Charger,Electronics,16.47,118.9815
20251203,Chicago Center,Compostable Packaging,Packaging,8.57,6.4494
20251203,Atlanta South,Organic Cotton T-Shirt,Apparel,19.49,45.5253
20251203,Atlanta South,Recycled Plastic Bottle,Beverage,7.78,2.3833
20251203,Atlanta South,Bamboo Cutting Board,Kitchen,6.06,7.7363
20251203,Atlanta South,Solar Phone Charger,Electronics,14.19,141.742
20251203,Atlanta South,Compostable Packaging,Packaging,2.21,2.0065
20251204,Seattle Hub,Organic Cotton T-Shirt,Apparel,18.68,39.2967
20251204,Seattle Hub,Recycled Plastic Bottle,Beverage,11.12,3.5142
20251204,Seattle Hub,Bamboo Cutting Board,Kitchen,13.52,18.5064
20251204,Seattle Hub,Solar Phone Charger,Electronics,11.26,80.9516
20251204,Seattle Hub,Compostable Packaging,Packaging,7.34,6.562
20251204,Portland DC,Organic Cotton T-Shirt,Apparel,13.07,36.3952
20251204,Portland DC,Recycled Plastic Bottle,Beverage,15.75,4.7393
20251204,Portland DC,Bamboo Cutting Board,Kitchen,6.49,9.0424
20251204,Portland DC,Solar Phone Charger,Electronics,0.58,5.7367
20251204,Portland DC,Compostable Packaging,Packaging,15.91,14.4629
20251204,Chicago Center,Organic Cotton T-Shirt,Apparel,6.69,14.52
20251204,Chicago Center,Recycled Plastic Bottle,Beverage,11.34,3.2542
20251204,Chicago Center,Bamboo Cutting Board,Kitchen,1.51,2.1251
20251204,Chicago Center,Solar Phone Charger,Electronics,8.11,75.225
20251204,Chicago Center,Compostable Packaging,Packaging,3.59,2.5629
20251204,Atlanta South,Organic Cotton T-Shirt,Apparel,2.81,7.2412
20251204,Atlanta South,Recycled Plastic Bottle,Beverage,18.37,6.2546
20251204,Atlanta South,Bamboo Cutting Board,Kitchen,-2.32,2.2558
20251204,Atlanta South,Solar Phone Charger,Electronics,3.48,30.9774
20251204,Atlanta South,Compostable Packaging,Packaging,11.65,7.5503
20251205,Seattle Hub,Organic Cotton T-Shirt,Apparel,12.87,35.7476
20251205,Seattle Hub,Recycled Plastic Bottle,Beverage,4.82,1.2689
20251205,Seattle Hub,Bamboo Cutting Board,Kitchen,16.24,18.5378
20251205,Seattle Hub,Solar Phone Charger,Electronics,2.12,15.4523
20251205,Seattle Hub,Compostable Packaging,Packaging,17.41,11.7604
20251205,Portland DC,Organic Cotton T-Shirt,Apparel,3.27,7.3967
20251205,Portland DC,Recycled Plastic Bottle,Beverage,16.97,5.9315
20251205,Portland DC,Bamboo Cutting Board,Kitchen,16.01,18.5491
20251205,Portland DC,Solar Phone Charger,Electronics,4.6,37.8473
20251205,Portland DC,Compostable Packaging,Packaging,9.29,6.4245
20251205,Chicago Center,Organic Cotton T-Shirt,Apparel,13.36,35.153
20251205,Chicago Center,Recycled Plastic Bottle,Beverage,7.18,2.022
20251205,Chicago Center,Bamboo Cutting Board,Kitchen,0.6,0.7263
20251205,Chicago Center,Solar Phone Charger,Electronics,12.32,106.226
20251205,Chicago Center,Compostable Packaging,Packaging,4.72,3.5719
20251205,Atlanta South,Organic Cotton T-Shirt,Apparel,3.2,6.667
20251205,Atlanta South,Recycled Plastic Bottle,Beverage,5.84,1.5412
20251205,Atlanta South,Bamboo Cutting Board,Kitchen,13.21,15.643
20251205,Atlanta South,Solar Phone Charger,Electronics,18.95,188.2869
20251205,Atlanta South,Compostable Packaging,Packaging,17.0,14.7826
20251206,Seattle Hub,Organic Cotton T-Shirt,Apparel,15.97,41.3236
20251206,Seattle Hub,Recycled Plastic Bottle,Beverage,14.58,4.2576
20251206,Seattle Hub,Bamboo Cutting Board,Kitchen,5.8,6.4554
20251206,Seattle Hub,Solar Phone Charger,Electronics,4.39,35.1196
20251206,Seattle Hub,Compostable Packaging,Packaging,9.26,8.562
20251206,Portland DC,Organic Cotton T-Shirt,Apparel,8.49,22.107
20251206,Portland DC,Recycled Plastic Bottle,Beverage,10.84,3.1197
20251206,Portland DC,Bamboo Cutting Board,Kitchen,8.87,9.3068
20251206,Portland DC,Solar Phone Charger,Electronics,7.75,
20251206,Portland DC,Compostable Packaging,Packaging,13.92,12.1017
20251206,Chicago Center,Organic Cotton T-Shirt,Apparel,6.77,15.115
20251206,Chicago Center,Recycled Plastic Bottle,Beverage,4.64,1.2347
20251206,Chicago Center,Bamboo Cutting Board,Kitchen,18.95,25.5364
20251206,Chicago Center,Solar Phone Charger,Electronics,13.1,119.4622
20251206,Chicago Center,Compostable Packaging,Packaging,4.36,2.8597
20251206,Atlanta South,Organic Cotton T-Shirt,Apparel,5.85,12.3977
20251206,Atlanta South,Recycled Plastic Bottle,Beverage,12.03,3.2285
20251206,Atlanta South,Bamboo Cutting Board,Kitchen,-15.77,19.4975
20251206,Atlanta South,Solar Phone Charger,Electronics,3.06,30.8671
20251206,Atlanta South,Compostable Packaging,Packaging,-10.79,8.0705
20251207,Seattle Hub,Organic Cotton T-Shirt,Apparel,16.68,40.2835
20251207,Seattle Hub,Recycled Plastic Bottle,Beverage,7.24,1.8069
20251207,Seattle Hub,Bamboo Cutting Board,Kitchen,1.42,1.5666
20251207,Seattle Hub,Solar Phone Charger,Electronics,13.0,128.6429
20251207,Seattle Hub,Compostable Packaging,Packaging,2.5,1.7792
20251207,Portland DC,Organic Cotton T-Shirt,Apparel,19.87,56.8558
20251207,Portland DC,Recycled Plastic Bottle,Beverage,2.22,0.7257
20251207,Portland DC,Bamboo Cutting Board,Kitchen,10.98,10.5668
20251207,Portland DC,Solar Phone Charger,Electronics,17.72,123.0913
20251207,Portland DC,Compostable Packaging,Packaging,5.64,4.8512
20251207,Chicago Center,Organic Cotton T-Shirt,Apparel,14.12,41.299
20251207,Chicago Center,Recycled Plastic Bottle,Beverage,6.73,1.7347
20251207,Chicago Center,Bamboo Cutting Board,Kitchen,17.96,22.7322
20251207,Chicago Center,Solar Phone Charger,Electronics,5.19,43.7255
20251207,Chicago Center,Compostable Packaging,Packaging,15.57,12.3698
20251207,Atlanta South,Organic Cotton T-Shirt,Apparel,14.37,33.8127
20251207,Atlanta South,Recycled Plastic Bottle,Beverage,13.12,4.4963
20251207,Atlanta South,Bamboo Cutting Board,Kitchen,10.14,10.7686
20251207,Atlanta South,Solar Phone Charger,Electronics,8.01,67.7485
20251207,Atlanta South,Compostable Packaging,Packaging,15.35,12.3484
20251208,Seattle Hub,Organic Cotton T-Shirt,Apparel,14.32,38.0237
20251208,Seattle Hub,Recycled Plastic Bottle,Beverage,3.04,1.064
20251208,Seattle Hub,Bamboo Cutting Board,Kitchen,12.6,13.3239
20251208,Seattle Hub,Solar Phone Charger,Electronics,8.75,79.9164
20251208,Seattle Hub,Compostable Packaging,Packaging,2.49,1.9609
20251208,Portland DC,Organic Cotton T-Shirt,Apparel,0.82,2.0179
20251208,Portland DC,Recycled Plastic Bottle,Beverage,10.85,3.0622
20251208,Portland DC,Bamboo Cutting Board,Kitchen,7.41,7.8679
20251208,Portland DC,Solar Phone Charger,Electronics,7.01,58.1869
20251208,Portland DC,Compostable Packaging,Packaging,7.96,7.4583
20251208,Chicago Center,Organic Cotton T-Shirt,Apparel,3.94,8.9671
20251208,Chicago Center,Recycled Plastic Bottle,Beverage,2.63,0.6469
20251208,Chicago Center,Bamboo Cutting Board,Kitchen,2.75,3.8215
20251208,Chicago Center,Solar Phone Charger,Electronics,10.88,84.1738
20251208,Chicago Center,Compostable Packaging,Packaging,8.39,6.4244
20251208,Atlanta South,Organic Cotton T-Shirt,Apparel,13.99,34.9075
20251208,Atlanta South,Recycled Plastic Bottle,Beverage,12.92,
20251208,Atlanta South,Bamboo Cutting Board,Kitchen,4.11,5.7365
20251208,Atlanta South,Solar Phone Charger,Electronics,17.12,156.4594
20251208,Atlanta South,Compostable Packaging,Packaging,3.75,2.7986
20251209,Seattle Hub,Organic Cotton T-Shirt,Apparel,13.49,32.7527
20251209,Seattle Hub,Recycled Plastic Bottle,Beverage,17.68,
20251209,Seattle Hub,Bamboo Cutting Board,Kitchen,-7.37,8.7514
20251209,Seattle Hub,Solar Phone Charger,Electronics,-9.72,67.589
20251209,Seattle Hub,Compostable Packaging,Packaging,6.17,4.3995
20251209,Portland DC,Organic Cotton T-Shirt,Apparel,15.62,32.8019
20251209,Portland DC,Recycled Plastic Bottle,Beverage,10.07,2.8407
20251209,Portland DC,Bamboo Cutting Board,Kitchen,5.44,6.4203
20251209,Portland DC,Solar Phone Charger,Electronics,7.01,60.01
20251209,Portland DC,Compostable Packaging,Packaging,16.95,13.4751
20251209,Chicago Center,Organic Cotton T-Shirt,Apparel,12.98,27.8797
20251209,Chicago Center,Recycled Plastic Bottle,Beverage,19.88,5.6233
20251209,Chicago Center,Bamboo Cutting Board,Kitchen,14.07,16.4161
20251209,Chicago Center,Solar Phone Charger,Electronics,18.45,149.158
20251209,Chicago Center,Compostable Packaging,Packaging,12.72,10.3588
20251209,Atlanta South,Organic Cotton T-Shirt,Apparel,17.58,38.2357
20251209,Atlanta South,Recycled Plastic Bottle,Beverage,6.96,2.1625
20251209,Atlanta South,Bamboo Cutting Board,Kitchen,4.22,5.2251
20251209,Atlanta South,Solar Phone Charger,Electronics,2.9,27.562
20251209,Atlanta South,Compostable Packaging,Packaging,-7.27,4.9091
20251210,Seattle Hub,Organic Cotton T-Shirt,Apparel,3.37,9.0347
20251210,Seattle Hub,Recycled Plastic Bottle,Beverage,11.38,2.9533
20251210,Seattle Hub,Bamboo Cutting Board,Kitchen,6.25,7.3616
20251210,Seattle Hub,Solar Phone Charger,Electronics,-2.91,24.6199
20251210,Seattle Hub,Compostable Packaging,Packaging,16.77,11.0006
20251210,Portland DC,Organic Cotton T-Shirt,Apparel,15.81,39.5565
20251210,Portland DC,Recycled Plastic Bottle,Beverage,19.1,6.2186
20251210,Portland DC,Bamboo Cutting Board,Kitchen,8.92,12.4948
20251210,Portland DC,Solar Phone Charger,Electronics,18.69,142.8977
20251210,Portland DC,Compostable Packaging,Packaging,8.28,7.6949
20251210,Chicago Center,Organic Cotton T-Shirt,Apparel,12.14,26.3839
20251210,Chicago Center,Recycled Plastic Bottle,Beverage,16.19,4.156
20251210,Chicago Center,Bamboo Cutting Board,Kitchen,8.62,9.1007
20251210,Chicago Center,Solar Phone Charger,Electronics,18.58,155.476
20251210,Chicago Center,Compostable Packaging,Packaging,16.76,11.2415
20251210,Atlanta South,Organic Cotton T-Shirt,Apparel,10.32,27.7109
20251210,Atlanta South,Recycled Plastic Bottle,Beverage,9.6,3.4116
20251210,Atlanta South,Bamboo Cutting Board,Kitchen,1.02,1.3546
20251210,Atlanta South,Solar Phone Charger,Electronics,18.18,172.2473
20251210,Atlanta South,Compostable Packaging,Packaging,12.61,11.7017
20251211,Seattle Hub,Organic Cotton T-Shirt,Apparel,16.98,36.0984
20251211,Seattle Hub,Recycled Plastic Bottle,Beverage,15.38,4.6472
20251211,Seattle Hub,Bamboo Cutting Board,Kitchen,5.77,8.2705
20251211,Seattle Hub,Solar Phone Charger,Electronics,16.53,144.183
20251211,Seattle Hub,Compostable Packaging,Packaging,2.87,2.3737
20251211,Portland DC,Organic Cotton T-Shirt,Apparel,14.18,35.6806
20251211,Portland DC,Recycled Plastic Bottle,Beverage,3.16,1.0978
20251211,Portland DC,Bamboo Cutting Board,Kitchen,12.75,16.6411
20251211,Portland DC,Solar Phone Charger,Electronics,12.66,94.7269
20251211,Portland DC,Compostable Packaging,Packaging,17.66,14.24
20251211,Chicago Center,Organic Cotton T-Shirt,Apparel,0.98,2.4557
20251211,Chicago Center,Recycled Plastic Bottle,Beverage,6.35,1.8926
20251211,Chicago Center,Bamboo Cutting Board,Kitchen,17.03,18.4764
20251211,Chicago Center,Solar Phone Charger,Electronics,13.33,96.2275
20251211,Chicago Center,Compostable Packaging,Packaging,3.26,2.8632
20251211,Atlanta South,Organic Cotton T-Shirt,Apparel,14.14,31.113
20251211,Atlanta South,Recycled Plastic Bottle,Beverage,2.45,0.7611
20251211,Atlanta South,Bamboo Cutting Board,Kitchen,8.02,10.7783
20251211,Atlanta South,Solar Phone Charger,Electronics,3.39,26.3187
20251211,Atlanta South,Compostable Packaging,Packaging,11.82,7.6937
20251212,Seattle Hub,Organic Cotton T-Shirt,Apparel,9.17,26.6674
20251212,Seattle Hub,Recycled Plastic Bottle,Beverage,-17.71,5.2245
20251212,Seattle Hub,Bamboo Cutting Board,Kitchen,10.26,14.09
20251212,Seattle Hub,Solar Phone Charger,Electronics,10.74,91.7664
20251212,Seattle Hub,Compostable Packaging,Packaging,13.29,10.9006
20251212,Portland DC,Organic Cotton T-Shirt,Apparel,3.23,8.9954
20251212,Portland DC,Recycled Plastic Bottle,Beverage,1.83,0.6235
20251212,Portland DC,Bamboo Cutting Board,Kitchen,12.31,12.8834
20251212,Portland DC,Solar Phone Charger,Electronics,13.35,102.5463
20251212,Portland DC,Compostable Packaging,Packaging,11.82,9.7756
20251212,Chicago Center,Organic Cotton T-Shirt,Apparel,1.08,2.9515
20251212,Chicago Center,Recycled Plastic Bottle,Beverage,10.24,3.2924
20251212,Chicago Center,Bamboo Cutting Board,Kitchen,15.55,21.7745
20251212,Chicago Center,Solar Phone Charger,Electronics,17.67,163.9026
20251212,Chicago Center,Compostable Packaging,Packaging,18.49,12.2
20251212,Atlanta South,Organic Cotton T-Shirt,Apparel,15.12,36.9159
20251212,Atlanta South,Recycled Plastic Bottle,Beverage,1.07,0.2792
20251212,Atlanta South,Bamboo Cutting Board,Kitchen,3.1,3.9244
20251212,Atlanta South,Solar Phone Charger,Electronics,10.08,91.8095
20251212,Atlanta South,Compostable Packaging,Packaging,8.96,7.2498
20251213,Seattle Hub,Organic Cotton T-Shirt,Apparel,0.97,2.871
20251213,Seattle Hub,Recycled Plastic Bottle,Beverage,3.24,0.7796
20251213,Seattle Hub,Bamboo Cutting Board,Kitchen,17.36,19.5047
20251213,Seattle Hub,Solar Phone Charger,Electronics,14.7,126.3572
20251213,Seattle Hub,Compostable Packaging,Packaging,16.64,13.3165
20251213,Portland DC,Organic Cotton T-Shirt,Apparel,17.14,48.0194
20251213,Portland DC,Recycled Plastic Bottle,Beverage,17.54,5.4076
20251213,Portland DC,Bamboo Cutting Board,Kitchen,2.47,2.9625
20251213,Portland DC,Solar Phone Charger,Electronics,0.94,9.017
20251213,Portland DC,Compostable Packaging,Packaging,8.11,6.1192
20251213,Chicago Center,Organic Cotton T-Shirt,Apparel,6.12,15.5107
20251213,Chicago Center,Recycled Plastic Bottle,Beverage,12.42,3.4462
20251213,Chicago Center,Bamboo Cutting Board,Kitchen,17.89,22.1788
20251213,Chicago Center,Solar Phone Charger,Electronics,13.24,91.4849
20251213,Chicago Center,Compostable Packaging,Packaging,17.82,11.7435
20251213,Atlanta South,Organic Cotton T-Shirt,Apparel,6.93,19.1084
20251213,Atlanta South,Recycled Plastic Bottle,Beverage,10.12,3.4072
20251213,Atlanta South,Bamboo Cutting Board,Kitchen,16.78,22.6126
20251213,Atlanta South,Solar Phone Charger,Electronics,8.62,80.2831
20251213,Atlanta South,Compostable Packaging,Packaging,9.84,6.7053
20251214,Seattle Hub,Organic Cotton T-Shirt,Apparel,10.18,22.653
20251214,Seattle Hub,Recycled Plastic Bottle,Beverage,15.74,5.433
20251214,Seattle Hub,Bamboo Cutting Board,Kitchen,1.01,1.3486
20251214,Seattle Hub,Solar Phone Charger,Electronics,-7.9,72.0814
20251214,Seattle Hub,Compostable Packaging,Packaging,8.05,6.1237
20251214,Portland DC,Organic Cotton T-Shirt,Apparel,11.22,23.7368
20251214,Portland DC,Recycled Plastic Bottle,Beverage,18.12,5.1137
20251214,Portland DC,Bamboo Cutting Board,Kitchen,-5.14,5.1614
20251214,Portland DC,Solar Phone Charger,Electronics,15.18,144.9128
20251214,Portland DC,Compostable Packaging,Packaging,16.13,14.8306
20251214,Chicago Center,Organic Cotton T-Shirt,Apparel,1.6,3.9017
20251214,Chicago Center,Recycled Plastic Bottle,Beverage,12.25,4.2489
20251214,Chicago Center,Bamboo Cutting Board,Kitchen,8.26,10.5368
20251214,Chicago Center,Solar Phone Charger,Electronics,18.8,140.9986
20251214,Chicago Center,Compostable Packaging,Packaging,18.0,16.4665
20251214,Atlanta South,Organic Cotton T-Shirt,Apparel,7.66,19.5438
20251214,Atlanta South,Recycled Plastic Bottle,Beverage,17.91,4.9837
20251214,Atlanta South,Bamboo Cutting Board,Kitchen,7.26,8.4013
20251214,Atlanta South,Solar Phone Charger,Electronics,2.03,20.099
20251214,Atlanta South,Compostable Packaging,Packaging,6.45,5.2693
20251215,Seattle Hub,Organic Cotton T-Shirt,Apparel,15.86,32.2889
20251215,Seattle Hub,Recycled Plastic Bottle,Beverage,15.4,5.4572
20251215,Seattle Hub,Bamboo Cutting Board,Kitchen,5.77,7.1684
20251215,Seattle Hub,Solar Phone Charger,Electronics,1.66,16.1112
20251215,Seattle Hub,Compostable Packaging,Packaging,7.96,6.2254
20251215,Portland DC,Organic Cotton T-Shirt,Apparel,13.37,33.8594
20251215,Portland DC,Recycled Plastic Bottle,Beverage,15.38,5.4209
20251215,Portland DC,Bamboo Cutting Board,Kitchen,7.06,9.5841
20251215,Portland DC,Solar Phone Charger,Electronics,4.72,32.5348
20251215,Portland DC,Compostable Packaging,Packaging,17.38,15.4758
20251215,Chicago Center,Organic Cotton T-Shirt,Apparel,16.24,41.4655
20251215,Chicago Center,Recycled Plastic Bottle,Beverage,6.1,2.1893
20251215,Chicago Center,Bamboo Cutting Board,Kitchen,14.52,19.2989
20251215,Chicago Center,Solar Phone Charger,Electronics,9.61,97.7806
20251215,Chicago Center,Compostable Packaging,Packaging,5.97,5.1248
20251215,Atlanta South,Organic Cotton T-Shirt,Apparel,15.54,35.6771
20251215,Atlanta South,Recycled Plastic Bottle,Beverage,5.85,1.5927
20251215,Atlanta South,Bamboo Cutting Board,Kitchen,15.55,15.0201
20251215,Atlanta South,Solar Phone Charger,Electronics,16.8,162.6545
20251215,Atlanta South,Compostable Packaging,Packaging,0.67,0.4367
20251216,Seattle Hub,Organic Cotton T-Shirt,Apparel,11.35,27.3377
