date,warehouse_id,warehouse_name,product_id,product_name,units_sold,revenue
2025-11-27,2,Portland DC,1,Organic Cotton T-Shirt,143,9877.01
2025-11-27,2,Portland DC,2,Recycled Plastic Bottle,184,6399.52
2025-11-27,2,Portland DC,3,Bamboo Cutting Board,159,12064.92
2025-11-27,2,Portland DC,4,Solar Phone Charger,140,9742.6
2025-11-27,2,Portland DC,5,Compostable Packaging,24,1698.0
2025-11-27,3,Chicago Center,1,Organic Cotton T-Shirt,141,9198.84
2025-11-27,3,Chicago Center,2,Recycled Plastic Bottle,154,2058.98
2025-11-27,3,Chicago Center,3,Bamboo Cutting Board,128,13126.4
2025-11-27,3,Chicago Center,4,Solar Phone Charger,88,9669.44
2025-11-27,3,Chicago Center,5,Compostable Packaging,111,4650.9
2025-11-27,4,Atlanta South,1,Organic Cotton T-Shirt,10,1131.4
2025-11-27,4,Atlanta South,2,Recycled Plastic Bottle,158,2463.22
2025-11-27,4,Atlanta South,3,Bamboo Cutting Board,118,6485.28
2025-11-27,4,Atlanta South,4,Solar Phone Charger,26,2170.22
2025-11-27,4,Atlanta South,5,Compostable Packaging,25,3512.75
2025-11-28,1,Seattle Hub,1,Organic Cotton T-Shirt,27,3995.73
2025-11-28,1,Seattle Hub,2,Recycled Plastic Bottle,130,1248.0
2025-11-28,1,Seattle Hub,3,Bamboo Cutting Board,114,3545.4
2025-11-28,1,Seattle Hub,4,Solar Phone Charger,44,5106.2
2025-11-28,1,Seattle Hub,5,Compostable Packaging,196,19335.4
2025-11-28,2,Portland DC,1,Organic Cotton T-Shirt,117,6938.1
2025-11-28,2,Portland DC,2,Recycled Plastic Bottle,107,7494.28
2025-11-28,2,Portland DC,3,Bamboo Cutting Board,106,6303.82
2025-11-28,2,Portland DC,4,Solar Phone Charger,184,26643.2
2025-11-28,2,Portland DC,5,Compostable Packaging,148,3593.44
2025-11-28,3,Chicago Center,1,Organic Cotton T-Shirt,99,2197.8
2025-11-28,3,Chicago Center,2,Recycled Plastic Bottle,147,9112.53
2025-11-28,3,Chicago Center,3,Bamboo Cutting Board,42,4642.68
2025-11-28,3,Chicago Center,4,Solar Phone Charger,67,8445.35
2025-11-28,3,Chicago Center,5,Compostable Packaging,15,2203.2
2025-11-28,4,Atlanta South,1,Organic Cotton T-Shirt,128,13140.48
2025-11-28,4,Atlanta South,2,Recycled Plastic Bottle,149,9908.5
2025-11-28,4,Atlanta South,3,Bamboo Cutting Board,107,13309.73
2025-11-28,4,Atlanta South,4,Solar Phone Charger,73,5240.67
2025-11-28,4,Atlanta South,5,Compostable Packaging,49,2203.53
2025-11-29,1,Seattle Hub,1,Organic Cotton T-Shirt,195,22620.0
2025-11-29,1,Seattle Hub,2,Recycled Plastic Bottle,18,2202.66
2025-11-29,1,Seattle Hub,3,Bamboo Cutting Board,117,11016.72
2025-11-29,1,Seattle Hub,4,Solar Phone Charger,14,558.6
2025-11-29,1,Seattle Hub,5,Compostable Packaging,27,530.01
2025-11-29,2,Portland DC,1,Organic Cotton T-Shirt,18,1255.14
2025-11-29,2,Portland DC,2,Recycled Plastic Bottle,182,19470.36
2025-11-29,2,Portland DC,3,Bamboo Cutting Board,22,890.78
2025-11-29,2,Portland DC,4,Solar Phone Charger,21,1329.93
2025-11-29,2,Portland DC,5,Compostable Packaging,69,5745.63
2025-11-29,3,Chicago Center,1,Organic Cotton T-Shirt,24,607.68
2025-11-29,3,Chicago Center,2,Recycled Plastic Bottle,84,3271.8
2025-11-29,3,Chicago Center,3,Bamboo Cutting Board,197,17442.38
2025-11-29,3,Chicago Center,4,Solar Phone Charger,157,14396.9
2025-11-29,3,Chicago Center,5,Compostable Packaging,182,22507.94
2025-11-29,4,Atlanta South,1,Organic Cotton T-Shirt,70,3413.2
2025-11-29,4,Atlanta South,2,Recycled Plastic Bottle,46,6804.78
2025-11-29,4,Atlanta South,3,Bamboo Cutting Board,143,5298.15
2025-11-29,4,Atlanta South,4,Solar Phone Charger,86,3861.4
2025-11-29,4,Atlanta South,5,Compostable Packaging,152,21666.08
2025-11-30,1,Seattle Hub,1,Organic Cotton T-Shirt,198,27161.64
2025-11-30,1,Seattle Hub,2,Recycled Plastic Bottle,170,17581.4
2025-11-30,1,Seattle Hub,3,Bamboo Cutting Board,152,11684.24
2025-11-30,1,Seattle Hub,4,Solar Phone Charger,98,13869.94
2025-11-30,1,Seattle Hub,5,Compostable Packaging,181,10908.87
2025-11-30,2,Portland DC,1,Organic Cotton T-Shirt,144,7375.68
2025-11-30,2,Portland DC,2,Recycled Plastic Bottle,116,7447.2
2025-11-30,2,Portland DC,3,Bamboo Cutting Board,86,5124.74
2025-11-30,2,Portland DC,4,Solar Phone Charger,147,10828.02
2025-11-30,2,Portland DC,5,Compostable Packaging,67,3256.87
2025-11-30,3,Chicago Center,1,Organic Cotton T-Shirt,191,4952.63
2025-11-30,3,Chicago Center,2,Recycled Plastic Bottle,128,17617.92
2025-11-30,3,Chicago Center,3,Bamboo Cutting Board,153,9920.52
2025-11-30,3,Chicago Center,4,Solar Phone Charger,116,9953.96
2025-11-30,3,Chicago Center,5,Compostable Packaging,44,2698.08
2025-11-30,4,Atlanta South,1,Organic Cotton T-Shirt,75,2586.0
2025-11-30,4,Atlanta South,2,Recycled Plastic Bottle,175,2882.25
2025-11-30,4,Atlanta South,3,Bamboo Cutting Board,125,15978.75
2025-11-30,4,Atlanta South,4,Solar Phone Charger,33,2728.11
2025-11-30,4,Atlanta South,5,Compostable Packaging,58,723.26
2025-12-01,1,Seattle Hub,1,Organic Cotton T-Shirt,106,10884.08
2025-12-01,1,Seattle Hub,2,Recycled Plastic Bottle,164,1759.72
2025-12-01,1,Seattle Hub,3,Bamboo Cutting Board,28,903.84
2025-12-01,1,Seattle Hub,4,Solar Phone Charger,160,17603.2
2025-12-01,1,Seattle Hub,5,Compostable Packaging,153,5579.91
2025-12-01,2,Portland DC,1,Organic Cotton T-Shirt,63,8257.41
2025-12-01,2,Portland DC,2,Recycled Plastic Bottle,95,4651.2
2025-12-01,2,Portland DC,3,Bamboo Cutting Board,13,464.23
2025-12-01,2,Portland DC,4,Solar Phone Charger,58,8381.0
2025-12-01,2,Portland DC,5,Compostable Packaging,40,4532.0
2025-12-01,3,Chicago Center,1,Organic Cotton T-Shirt,132,18161.88
2025-12-01,3,Chicago Center,2,Recycled Plastic Bottle,188,17416.32
2025-12-01,3,Chicago Center,3,Bamboo Cutting Board,62,3875.62
2025-12-01,3,Chicago Center,4,Solar Phone Charger,71,6038.55
2025-12-01,3,Chicago Center,5,Compostable Packaging,82,4936.4
2025-12-01,4,Atlanta South,1,Organic Cotton T-Shirt,146,14462.76
2025-12-01,4,Atlanta South,2,Recycled Plastic Bottle,88,3777.84
2025-12-01,4,Atlanta South,3,Bamboo Cutting Board,141,18754.41
2025-12-01,4,Atlanta South,4,Solar Phone Charger,129,2489.7
2025-12-01,4,Atlanta South,5,Compostable Packaging,194,14177.52
2025-12-02,1,Seattle Hub,1,Organic Cotton T-Shirt,91,12519.78
2025-12-02,1,Seattle Hub,2,Recycled Plastic Bottle,104,5238.48
2025-12-02,1,Seattle Hub,3,Bamboo Cutting Board,21,1817.97
2025-12-02,1,Seattle Hub,4,Solar Phone Charger,66,7423.68
2025-12-02,1,Seattle Hub,5,Compostable Packaging,14,599.34
2025-12-02,2,Portland DC,1,Organic Cotton T-Shirt,159,14147.82
2025-12-02,2,Portland DC,2,Recycled Plastic Bottle,116,5544.8
2025-12-02,2,Portland DC,3,Bamboo Cutting Board,60,3169.8
2025-12-02,2,Portland DC,4,Solar Phone Charger,107,9375.34
2025-12-02,2,Portland DC,5,Compostable Packaging,72,5572.8
2025-12-02,3,Chicago Center,1,Organic Cotton T-Shirt,177,25098.6
2025-12-02,3,Chicago Center,2,Recycled Plastic Bottle,96,4061.76
2025-12-02,3,Chicago Center,3,Bamboo Cutting Board,135,19593.9
2025-12-02,3,Chicago Center,4,Solar Phone Charger,174,19529.76
2025-12-02,3,Chicago Center,5,Compostable Packaging,127,3732.53
2025-12-02,4,Atlanta South,1,Organic Cotton T-Shirt,100,2954.0
2025-12-02,4,Atlanta South,2,Recycled Plastic Bottle,194,16344.5
2025-12-02,4,Atlanta South,3,Bamboo Cutting Board,57,7863.15
2025-12-02,4,Atlanta South,4,Solar Phone Charger,148,21992.8
2025-12-02,4,Atlanta South,5,Compostable Packaging,25,2024.25
2025-12-03,1,Seattle Hub,1,Organic Cotton T-Shirt,29,4119.45
2025-12-03,1,Seattle Hub,2,Recycled Plastic Bottle,181,2177.43
2025-12-03,1,Seattle Hub,3,Bamboo Cutting Board,11,712.8
2025-12-03,1,Seattle Hub,4,Solar Phone Charger,171,6593.76
2025-12-03,1,Seattle Hub,5,Compostable Packaging,191,5137.9
2025-12-03,2,Portland DC,1,Organic Cotton T-Shirt,65,5091.45
2025-12-03,2,Portland DC,2,Recycled Plastic Bottle,105,1445.85
2025-12-03,2,Portland DC,3,Bamboo Cutting Board,173,17590.64
2025-12-03,2,Portland DC,4,Solar Phone Charger,167,22937.45
2025-12-03,2,Portland DC,5,Compostable Packaging,178,13481.72
2025-12-03,3,Chicago Center,1,Organic Cotton T-Shirt,11,903.87
2025-12-03,3,Chicago Center,2,Recycled Plastic Bottle,115,772.8
2025-12-03,3,Chicago Center,3,Bamboo Cutting Board,145,15909.4
2025-12-03,3,Chicago Center,4,Solar Phone Charger,147,21569.31
2025-12-03,3,Chicago Center,5,Compostable Packaging,14,1089.48
2025-12-03,4,Atlanta South,1,Organic Cotton T-Shirt,188,19313.24
2025-12-03,4,Atlanta South,2,Recycled Plastic Bottle,55,1128.6
2025-12-03,4,Atlanta South,3,Bamboo Cutting Board,34,2755.36
2025-12-03,4,Atlanta South,4,Solar Phone Charger,71,2330.93
2025-12-03,4,Atlanta South,5,Compostable Packaging,144,5990.4
2025-12-04,1,Seattle Hub,1,Organic Cotton T-Shirt,100,4376.0
2025-12-04,1,Seattle Hub,2,Recycled Plastic Bottle,111,1827.06
2025-12-04,1,Seattle Hub,3,Bamboo Cutting Board,113,8085.15
2025-12-04,1,Seattle Hub,4,Solar Phone Charger,72,10697.76
2025-12-04,1,Seattle Hub,5,Compostable Packaging,67,3249.5
2025-12-04,2,Portland DC,1,Organic Cotton T-Shirt,30,2993.7
2025-12-04,2,Portland DC,2,Recycled Plastic Bottle,176,20264.64
2025-12-04,2,Portland DC,3,Bamboo Cutting Board,33,2104.41
2025-12-04,2,Portland DC,4,Solar Phone Charger,106,9024.84
2025-12-04,2,Portland DC,5,Compostable Packaging,24,2335.92
2025-12-04,3,Chicago Center,1,Organic Cotton T-Shirt,189,5641.65
2025-12-04,3,Chicago Center,2,Recycled Plastic Bottle,137,17477.09
2025-12-04,3,Chicago Center,3,Bamboo Cutting Board,175,20777.75
2025-12-04,3,Chicago Center,4,Solar Phone Charger,154,22593.34
2025-12-04,3,Chicago Center,5,Compostable Packaging,34,4581.16
2025-12-04,4,Atlanta South,1,Organic Cotton T-Shirt,20,766.4
2025-12-04,4,Atlanta South,2,Recycled Plastic Bottle,187,25001.9
2025-12-04,4,Atlanta South,3,Bamboo Cutting Board,131,5804.61
2025-12-04,4,Atlanta South,4,Solar Phone Charger,29,3022.96
2025-12-04,4,Atlanta South,5,Compostable Packaging,81,10967.4
2025-12-05,1,Seattle Hub,1,Organic Cotton T-Shirt,154,15466.22
2025-12-05,1,Seattle Hub,2,Recycled Plastic Bottle,55,7681.85
2025-12-05,1,Seattle Hub,3,Bamboo Cutting Board,90,654.3
2025-12-05,1,Seattle Hub,4,Solar Phone Charger,63,5677.56
2025-12-05,1,Seattle Hub,5,Compostable Packaging,192,23813.76
2025-12-05,2,Portland DC,1,Organic Cotton T-Shirt,29,1403.6
2025-12-05,2,Portland DC,2,Recycled Plastic Bottle,154,6139.98
2025-12-05,2,Portland DC,3,Bamboo Cutting Board,109,11245.53
2025-12-05,2,Portland DC,4,Solar Phone Charger,148,7858.8
2025-12-05,2,Portland DC,5,Compostable Packaging,199,5032.71
2025-12-05,3,Chicago Center,1,Organic Cotton T-Shirt,186,20460.0
2025-12-05,3,Chicago Center,2,Recycled Plastic Bottle,138,15606.42
2025-12-05,3,Chicago Center,3,Bamboo Cutting Board,98,1253.42
2025-12-05,3,Chicago Center,4,Solar Phone Charger,121,4677.86
2025-12-05,3,Chicago Center,5,Compostable Packaging,29,1577.31
2025-12-05,4,Atlanta South,1,Organic Cotton T-Shirt,167,23956.15
2025-12-05,4,Atlanta South,2,Recycled Plastic Bottle,111,16149.39
2025-12-05,4,Atlanta South,3,Bamboo Cutting Board,93,864.9
2025-12-05,4,Atlanta South,4,Solar Phone Charger,79,9370.19
2025-12-05,4,Atlanta South,5,Compostable Packaging,125,9517.5
2025-12-06,1,Seattle Hub,1,Organic Cotton T-Shirt,101,8604.19
2025-12-06,1,Seattle Hub,2,Recycled Plastic Bottle,106,7167.72
2025-12-06,1,Seattle Hub,3,Bamboo Cutting Board,184,16550.8
2025-12-06,1,Seattle Hub,4,Solar Phone Charger,107,1865.01
2025-12-06,1,Seattle Hub,5,Compostable Packaging,168,8035.44
2025-12-06,2,Portland DC,1,Organic Cotton T-Shirt,73,7913.2
2025-12-06,2,Portland DC,2,Recycled Plastic Bottle,31,1359.66
2025-12-06,2,Portland DC,3,Bamboo Cutting Board,107,11576.33
2025-12-06,2,Portland DC,4,Solar Phone Charger,172,4707.64
2025-12-06,2,Portland DC,5,Compostable Packaging,109,5550.28
2025-12-06,3,Chicago Center,1,Organic Cotton T-Shirt,37,675.99
2025-12-06,3,Chicago Center,2,Recycled Plastic Bottle,88,6115.12
2025-12-06,3,Chicago Center,3,Bamboo Cutting Board,79,1565.78
2025-12-06,3,Chicago Center,4,Solar Phone Charger,32,1029.44
2025-12-06,3,Chicago Center,5,Compostable Packaging,124,10634.24
2025-12-06,4,Atlanta South,1,Organic Cotton T-Shirt,141,9047.97
2025-12-06,4,Atlanta South,2,Recycled Plastic Bottle,16,287.84
2025-12-06,4,Atlanta South,3,Bamboo Cutting Board,151,2791.99
2025-12-06,4,Atlanta South,4,Solar Phone Charger,163,19354.62
2025-12-06,4,Atlanta South,5,Compostable Packaging,108,733.32
2025-12-07,1,Seattle Hub,1,Organic Cotton T-Shirt,115,7041.45
2025-12-07,1,Seattle Hub,2,Recycled Plastic Bottle,31,3413.1
2025-12-07,1,Seattle Hub,3,Bamboo Cutting Board,153,20847.78
2025-12-07,1,Seattle Hub,4,Solar Phone Charger,72,6330.96
2025-12-07,1,Seattle Hub,5,Compostable Packaging,53,5531.61
2025-12-07,2,Portland DC,1,Organic Cotton T-Shirt,53,1331.89
2025-12-07,2,Portland DC,2,Recycled Plastic Bottle,87,3821.04
2025-12-07,2,Portland DC,3,Bamboo Cutting Board,47,665.99
2025-12-07,2,Portland DC,4,Solar Phone Charger,121,5446.21
2025-12-07,2,Portland DC,5,Compostable Packaging,86,6468.06
2025-12-07,3,Chicago Center,1,Organic Cotton T-Shirt,29,1663.44
2025-12-07,3,Chicago Center,2,Recycled Plastic Bottle,73,7995.69
2025-12-07,3,Chicago Center,3,Bamboo Cutting Board,136,12389.6
2025-12-07,3,Chicago Center,4,Solar Phone Charger,60,4283.4
2025-12-07,3,Chicago Center,5,Compostable Packaging,44,2163.92
2025-12-07,4,Atlanta South,1,Organic Cotton T-Shirt,111,5901.87
2025-12-07,4,Atlanta South,2,Recycled Plastic Bottle,168,10093.44
2025-12-07,4,Atlanta South,3,Bamboo Cutting Board,94,6470.02
2025-12-07,4,Atlanta South,4,Solar Phone Charger,120,14788.8
2025-12-07,4,Atlanta South,5,Compostable Packaging,176,25741.76
2025-12-08,1,Seattle Hub,1,Organic Cotton T-Shirt,44,2136.64
2025-12-08,1,Seattle Hub,2,Recycled Plastic Bottle,164,23347.04
2025-12-08,1,Seattle Hub,3,Bamboo Cutting Board,61,4542.06
2025-12-08,1,Seattle Hub,4,Solar Phone Charger,55,7967.3
2025-12-08,1,Seattle Hub,5,Compostable Packaging,91,4300.66
2025-12-08,2,Portland DC,1,Organic Cotton T-Shirt,187,18095.99
2025-12-08,2,Portland DC,2,Recycled Plastic Bottle,157,18587.23
2025-12-08,2,Portland DC,3,Bamboo Cutting Board,93,5536.29
2025-12-08,2,Portland DC,4,Solar Phone Charger,110,6372.3
2025-12-08,2,Portland DC,5,Compostable Packaging,154,5231.38
2025-12-08,3,Chicago Center,1,Organic Cotton T-Shirt,149,4632.41
2025-12-08,3,Chicago Center,2,Recycled Plastic Bottle,150,1335.0
2025-12-08,3,Chicago Center,3,Bamboo Cutting Board,196,14100.24
2025-12-08,3,Chicago Center,4,Solar Phone Charger,191,6761.4
2025-12-08,3,Chicago Center,5,Compostable Packaging,84,10545.36
2025-12-08,4,Atlanta South,1,Organic Cotton T-Shirt,27,3341.25
2025-12-08,4,Atlanta South,2,Recycled Plastic Bottle,114,11694.12
2025-12-08,4,Atlanta South,3,Bamboo Cutting Board,45,4357.35
2025-12-08,4,Atlanta South,4,Solar Phone Charger,71,2956.44
2025-12-08,4,Atlanta South,5,Compostable Packaging,49,5326.79
2025-12-09,1,Seattle Hub,1,Organic Cotton T-Shirt,106,1666.32
2025-12-09,1,Seattle Hub,2,Recycled Plastic Bottle,163,12141.87
2025-12-09,1,Seattle Hub,3,Bamboo Cutting Board,112,9237.76
2025-12-09,1,Seattle Hub,4,Solar Phone Charger,187,12276.55
2025-12-09,1,Seattle Hub,5,Compostable Packaging,19,2273.35
2025-12-09,2,Portland DC,1,Organic Cotton T-Shirt,102,10887.48
2025-12-09,2,Portland DC,2,Recycled Plastic Bottle,147,13391.7
2025-12-09,2,Portland DC,3,Bamboo Cutting Board,31,646.66
2025-12-09,2,Portland DC,4,Solar Phone Charger,73,7325.55
2025-12-09,2,Portland DC,5,Compostable Packaging,100,2912.0
2025-12-09,3,Chicago Center,1,Organic Cotton T-Shirt,166,1895.72
2025-12-09,3,Chicago Center,2,Recycled Plastic Bottle,175,18065.25
2025-12-09,3,Chicago Center,3,Bamboo Cutting Board,112,16261.28
2025-12-09,3,Chicago Center,4,Solar Phone Charger,94,13632.82
2025-12-09,3,Chicago Center,5,Compostable Packaging,120,2443.2
2025-12-09,4,Atlanta South,1,Organic Cotton T-Shirt,35,1488.2
2025-12-09,4,Atlanta South,2,Recycled Plastic Bottle,140,15860.6
2025-12-09,4,Atlanta South,3,Bamboo Cutting Board,152,13555.36
2025-12-09,4,Atlanta South,4,Solar Phone Charger,157,5816.85
2025-12-09,4,Atlanta South,5,Compostable Packaging,105,6479.55
2025-12-10,1,Seattle Hub,1,Organic Cotton T-Shirt,183,16534.05
2025-12-10,1,Seattle Hub,2,Recycled Plastic Bottle,138,3706.68
2025-12-10,1,Seattle Hub,3,Bamboo Cutting Board,16,1200.0
2025-12-10,1,Seattle Hub,4,Solar Phone Charger,85,5552.2
2025-12-10,1,Seattle Hub,5,Compostable Packaging,31,676.73
2025-12-10,2,Portland DC,1,Organic Cotton T-Shirt,196,5005.84
2025-12-10,2,Portland DC,2,Recycled Plastic Bottle,89,4871.86
2025-12-10,2,Portland DC,3,Bamboo Cutting Board,62,4994.72
2025-12-10,2,Portland DC,4,Solar Phone Charger,99,7329.96
2025-12-10,2,Portland DC,5,Compostable Packaging,122,13382.18
2025-12-10,3,Chicago Center,1,Organic Cotton T-Shirt,125,6405.0
2025-12-10,3,Chicago Center,2,Recycled Plastic Bottle,86,987.28
2025-12-10,3,Chicago Center,3,Bamboo Cutting Board,191,4142.79
2025-12-10,3,Chicago Center,4,Solar Phone Charger,97,9599.12
2025-12-10,3,Chicago Center,5,Compostable Packaging,183,22144.83
2025-12-10,4,Atlanta South,1,Organic Cotton T-Shirt,199,8033.63
2025-12-10,4,Atlanta South,2,Recycled Plastic Bottle,54,4591.62
2025-12-10,4,Atlanta South,3,Bamboo Cutting Board,94,8100.92
2025-12-10,4,Atlanta South,4,Solar Phone Charger,128,4943.36
2025-12-10,4,Atlanta South,5,Compostable Packaging,113,10884.16
2025-12-11,1,Seattle Hub,1,Organic Cotton T-Shirt,57,5578.59
2025-12-11,1,Seattle Hub,2,Recycled Plastic Bottle,120,7483.2
2025-12-11,1,Seattle Hub,3,Bamboo Cutting Board,198,18621.9
2025-12-11,1,Seattle Hub,4,Solar Phone Charger,60,4211.4
2025-12-11,1,Seattle Hub,5,Compostable Packaging,119,7304.22
2025-12-11,2,Portland DC,1,Organic Cotton T-Shirt,190,6868.5
2025-12-11,2,Portland DC,2,Recycled Plastic Bottle,81,9241.29
2025-12-11,2,Portland DC,3,Bamboo Cutting Board,26,2306.72
2025-12-11,2,Portland DC,4,Solar Phone Charger,147,4720.17
2025-12-11,2,Portland DC,5,Compostable Packaging,93,3122.94
2025-12-11,3,Chicago Center,1,Organic Cotton T-Shirt,39,1678.56
2025-12-11,3,Chicago Center,2,Recycled Plastic Bottle,135,11005.2
2025-12-11,3,Chicago Center,3,Bamboo Cutting Board,173,8726.12
2025-12-11,3,Chicago Center,4,Solar Phone Charger,109,10206.76
2025-12-11,3,Chicago Center,5,Compostable Packaging,160,3449.6
2025-12-11,4,Atlanta South,1,Organic Cotton T-Shirt,100,12760.0
2025-12-11,4,Atlanta South,2,Recycled Plastic Bottle,168,5043.36
2025-12-11,4,Atlanta South,3,Bamboo Cutting Board,182,19541.34
2025-12-11,4,Atlanta South,4,Solar Phone Charger,86,11886.06
2025-12-11,4,Atlanta South,5,Compostable Packaging,161,2783.69
2025-12-12,1,Seattle Hub,1,Organic Cotton T-Shirt,44,2218.04
2025-12-12,1,Seattle Hub,2,Recycled Plastic Bottle,71,3498.88
2025-12-12,1,Seattle Hub,3,Bamboo Cutting Board,56,3311.28
2025-12-12,1,Seattle Hub,4,Solar Phone Charger,46,3637.22
2025-12-12,1,Seattle Hub,5,Compostable Packaging,117,10703.16
2025-12-12,2,Portland DC,1,Organic Cotton T-Shirt,157,9520.48
2025-12-12,2,Portland DC,2,Recycled Plastic Bottle,57,4307.49
2025-12-12,2,Portland DC,3,Bamboo Cutting Board,147,15515.85
2025-12-12,2,Portland DC,4,Solar Phone Charger,175,24491.25
2025-12-12,2,Portland DC,5,Compostable Packaging,54,4614.84
2025-12-12,3,Chicago Center,1,Organic Cotton T-Shirt,135,6328.8
2025-12-12,3,Chicago Center,2,Recycled Plastic Bottle,57,2884.77
2025-12-12,3,Chicago Center,3,Bamboo Cutting Board,125,11851.25
2025-12-12,3,Chicago Center,4,Solar Phone Charger,101,14445.02
2025-12-12,3,Chicago Center,5,Compostable Packaging,134,3323.2
2025-12-12,4,Atlanta South,1,Organic Cotton T-Shirt,108,15634.08
2025-12-12,4,Atlanta South,2,Recycled Plastic Bottle,139,13858.3
2025-12-12,4,Atlanta South,3,Bamboo Cutting Board,114,11887.92
2025-12-12,4,Atlanta South,4,Solar Phone Charger,116,12524.52
2025-12-12,4,Atlanta South,5,Compostable Packaging,123,9330.78
2025-12-13,1,Seattle Hub,1,Organic Cotton T-Shirt,31,2696.38
2025-12-13,1,Seattle Hub,2,Recycled Plastic Bottle,66,3125.1
2025-12-13,1,Seattle Hub,3,Bamboo Cutting Board,80,3008.0
2025-12-13,1,Seattle Hub,4,Solar Phone Charger,83,2439.37
2025-12-13,1,Seattle Hub,5,Compostable Packaging,127,11051.54
2025-12-13,2,Portland DC,1,Organic Cotton T-Shirt,136,11520.56
2025-12-13,2,Portland DC,2,Recycled Plastic Bottle,38,3345.52
2025-12-13,2,Portland DC,3,Bamboo Cutting Board,78,9156.42
2025-12-13,2,Portland DC,4,Solar Phone Charger,103,8610.8
2025-12-13,2,Portland DC,5,Compostable Packaging,20,2304.0
2025-12-13,3,Chicago Center,1,Organic Cotton T-Shirt,122,10274.84
2025-12-13,3,Chicago Center,2,Recycled Plastic Bottle,118,2342.3
2025-12-13,3,Chicago Center,3,Bamboo Cutting Board,177,20169.15
2025-12-13,3,Chicago Center,4,Solar Phone Charger,86,11339.1
2025-12-13,3,Chicago Center,5,Compostable Packaging,18,1263.78
2025-12-13,4,Atlanta South,1,Organic Cotton T-Shirt,99,12871.98
2025-12-13,4,Atlanta South,2,Recycled Plastic Bottle,32,2197.44
2025-12-13,4,Atlanta South,3,Bamboo Cutting Board,40,4698.8
2025-12-13,4,Atlanta South,4,Solar Phone Charger,70,2480.1
2025-12-13,4,Atlanta South,5,Compostable Packaging,198,17869.5
2025-12-14,1,Seattle Hub,1,Organic Cotton T-Shirt,99,12855.15
2025-12-14,1,Seattle Hub,2,Recycled Plastic Bottle,166,16060.5
2025-12-14,1,Seattle Hub,3,Bamboo Cutting Board,52,4905.68
2025-12-14,1,Seattle Hub,4,Solar Phone Charger,62,7623.52
2025-12-14,1,Seattle Hub,5,Compostable Packaging,25,2191.5
2025-12-14,2,Portland DC,1,Organic Cotton T-Shirt,146,6680.96
2025-12-14,2,Portland DC,2,Recycled Plastic Bottle,147,4323.27
2025-12-14,2,Portland DC,3,Bamboo Cutting Board,190,9011.7
2025-12-14,2,Portland DC,4,Solar Phone Charger,156,6826.56
2025-12-14,2,Portland DC,5,Compostable Packaging,141,20853.9
2025-12-14,3,Chicago Center,1,Organic Cotton T-Shirt,183,22545.6
2025-12-14,3,Chicago Center,2,Recycled Plastic Bottle,44,6362.4
2025-12-14,3,Chicago Center,3,Bamboo Cutting Board,115,15895.3
2025-12-14,3,Chicago Center,4,Solar Phone Charger,80,10457.6
2025-12-14,3,Chicago Center,5,Compostable Packaging,42,4481.82
2025-12-14,4,Atlanta South,1,Organic Cotton T-Shirt,43,1771.6
2025-12-14,4,Atlanta South,2,Recycled Plastic Bottle,192,9926.4
2025-12-14,4,Atlanta South,3,Bamboo Cutting Board,73,8424.93
2025-12-14,4,Atlanta South,4,Solar Phone Charger,183,11335.02
2025-12-14,4,Atlanta South,5,Compostable Packaging,46,4081.58
2025-12-15,1,Seattle Hub,1,Organic Cotton T-Shirt,78,7490.34
2025-12-15,1,Seattle Hub,2,Recycled Plastic Bottle,106,7477.24
2025-12-15,1,Seattle Hub,3,Bamboo Cutting Board,172,20677.84
2025-12-15,1,Seattle Hub,4,Solar Phone Charger,33,2092.53
2025-12-15,1,Seattle Hub,5,Compostable Packaging,81,8564.13
2025-12-15,2,Portland DC,1,Organic Cotton T-Shirt,104,7376.72
2025-12-15,2,Portland DC,2,Recycled Plastic Bottle,134,7029.64
2025-12-15,2,Portland DC,3,Bamboo Cutting Board,10,1309.9
2025-12-15,2,Portland DC,4,Solar Phone Charger,197,3646.47
2025-12-15,2,Portland DC,5,Compostable Packaging,127,12325.35
2025-12-15,3,Chicago Center,1,Organic Cotton T-Shirt,188,10704.72
2025-12-15,3,Chicago Center,2,Recycled Plastic Bottle,26,3129.62
2025-12-15,3,Chicago Center,3,Bamboo Cutting Board,111,4061.49
2025-12-15,3,Chicago Center,4,Solar Phone Charger,119,14827.4
2025-12-15,3,Chicago Center,5,Compostable Packaging,136,5975.84
2025-12-15,4,Atlanta South,1,Organic Cotton T-Shirt,82,4425.54
2025-12-15,4,Atlanta South,2,Recycled Plastic Bottle,157,3758.58
2025-12-15,4,Atlanta South,3,Bamboo Cutting Board,134,15986.2
2025-12-15,4,Atlanta South,4,Solar Phone Charger,184,21257.52
2025-12-15,4,Atlanta South,5,Compostable Packaging,21,408.24
2025-12-16,1,Seattle Hub,1,Organic Cotton T-Shirt,127,934.72
2025-12-16,1,Seattle Hub,2,Recycled Plastic Bottle,50,3449.5
2025-12-16,1,Seattle Hub,3,Bamboo Cutting Board,10,1488.2
2025-12-16,1,Seattle Hub,4,Solar Phone Charger,119,4086.46
2025-12-16,1,Seattle Hub,5,Compostable Packaging,186,25455.96
2025-12-16,2,Portland DC,1,Organic Cotton T-Shirt,176,8583.52
2025-12-16,2,Portland DC,2,Recycled Plastic Bottle,80,1482.4
